	sepal length (cm)	sepal width (cm)	petal length (cm)	petal width (cm)	target
0	5.059726961040503	3.424320695569698	1.2667037525580325	0.560993348521569	0.0
1	5.551900229814211	2.958335602524472	1.3334131345652322	0.28627021430713995	0.0
2	5.274586752155934	4.066612321564138	1.6442392216092094	0.4351799581566299	0.0
3	4.303424151324725	3.519880260832579	1.3059049885097143	0.45698742516078517	0.0
4	4.963274185000521	3.579884396209044	1.5497557872687016	0.18397213316349229	0.0
5	5.390345130175517	3.9330279701988724	1.5677445835343513	0.4295648550884916	0.0
6	5.556463236829234	2.879757599741258	1.774424626624581	0.12518807365737325	0.0
7	5.319863949099169	3.914923827075736	1.5489973983740342	0.4668841965819416	0.0
8	5.626686816326514	2.8157224095211077	1.7554117254376382	0.537996439570776	0.0
9	5.306543064717001	2.482854680464762	1.4978524356740857	0.5386632256243213	0.0
10	4.527596872874883	3.3526800027754806	1.6527921280165154	0.33497958420493945	0.0
11	5.3936884505428395	3.8045008255696597	1.4006802347669267	0.35613188036177434	0.0
12	5.4568022103308165	4.246192872822607	1.7468119857227709	0.40481052302775944	0.0
13	4.3179249963202935	2.50379041745914	1.5720206008301219	0.21763385433513835	0.0
14	5.159044717080231	3.639024575057685	1.7558725608106631	0.5540088030870797	0.0
15	4.314530846600295	2.964556736447572	1.832792218068862	0.17775631036182885	0.0
16	4.432766551267275	4.398795284872014	1.0126217709467409	0.10513656885816866	0.0
17	5.394884279051635	3.564009054846348	1.8793166934773096	0.2951809171654848	0.0
18	5.341784338423492	3.815295998124179	1.1783312798166075	0.2601085703506094	0.0
19	5.747449926750754	3.053508665031937	1.877124617483792	0.35479970902999614	0.0
20	4.442271938660805	4.267102912840785	1.8561063330357028	0.12587232272627955	0.0
21	5.7986609071890785	3.269044744014919	1.5768868261916327	0.38830027504686415	0.0
22	4.667225387342059	3.9797111035372006	1.5229414650011686	0.3715438979521031	0.0
23	4.446035645140644	3.765934891322379	1.7723941253271125	0.5518176949495471	0.0
24	5.559130543131121	2.603130077838502	1.7391534378740445	0.17354967541264502	0.0
25	5.404037218465999	2.697550042690141	1.8630001854822607	0.4626051651581342	0.0
26	4.392782421796301	3.097248072164992	1.249476841052517	0.4615978400330788	0.0
27	4.429099929552493	2.9442684354076745	1.5891717794328823	0.505141178677526	0.0
28	4.501552729229805	4.070256420806306	1.7514445475545608	0.10420470390170514	0.0
29	4.636950440903975	4.053124514517508	1.462791966486495	0.5595712862685015	0.0
30	5.30129054770603	3.140007977857276	1.480692321639431	0.5214920247173369	0.0
31	4.582507995278131	2.4580715127091866	1.1503677717929979	0.5024354327283569	0.0
32	5.370486203301027	2.6935189831245134	1.5674999108983516	0.3130258844058933	0.0
33	4.860645091265376	4.074734502835014	1.0158893097281232	0.309378208134898	0.0
34	4.7750106396978795	3.5401516134161284	1.3700104448309913	0.3461282498397369	0.0
35	5.171657868413556	3.9013036399867165	1.6066608268343963	0.35577817453108007	0.0
36	4.607641544877182	3.0453745922806723	1.5336664808386034	0.5055026474465592	0.0
37	5.02848989874801	2.6076706730770285	1.632929107975147	0.5911789547948472	0.0
38	4.95563953601193	4.277319155304951	1.5839505748980243	0.15854359962180833	0.0
39	4.576398954735311	2.964047410053519	1.511824616021116	0.43423006661196206	0.0
40	5.452654203444657	3.8688326015733683	1.2696286071116085	0.3054559451432306	0.0
41	5.034002433497988	2.3385777465257	1.0002768967756646	0.20381847585759197	0.0
42	4.89556678639451	3.524962665074749	1.334853254156525	0.2197142114664213	0.0
43	4.397483174223082	3.0333155740759215	1.2531686433741416	0.15465763879938074	0.0
44	5.585866877500063	3.909351705165525	1.1324688790003872	0.5332472254724976	0.0
45	5.6870675250220195	2.9295334891374045	1.672478832948447	0.5466943360112027	0.0
46	5.5474132721349925	3.322868911168391	1.3021957625454752	0.10492939868313197	0.0
47	5.451631386009874	4.19411070824143	1.3540166338306565	0.3438183599392356	0.0
48	5.4999995475732435	3.2089440288024753	1.5363830674250378	0.22358049343393607	0.0
49	4.943373083276134	3.62105126928955	1.705010230348058	0.44498405694548726	0.0
