	sepal length (cm)	sepal width (cm)	petal length (cm)	petal width (cm)	target
0	5.308726753170281	2.357274258830466	1.0651193041713145	0.30887014534977153	0.0
1	4.929139527003116	2.983539319787048	1.8221247005421801	0.13316742253884603	0.0
2	4.819664950066326	3.3413848811276177	1.0742235742182276	0.5181199894643541	0.0
3	5.014649216845053	2.8908449930489315	1.7156594206466294	0.36829300907311424	0.0
4	5.022817591639691	3.0246807575591186	1.3424514319945624	0.5201884846624697	0.0
5	4.4656236648317496	3.6677657717914096	1.1261786833667036	0.4862829402745962	0.0
6	5.451223088322221	2.630807543438352	1.0939457361257516	0.3934518016653825	0.0
7	5.500828234629186	4.283773749833011	1.6469595414381961	0.3977612167874629	0.0
8	5.649503822387241	3.2707683098706832	1.1553675786666957	0.22418732543449596	0.0
9	4.585414623176722	3.6672439722988734	1.767536333942163	0.4983040536726612	0.0
10	4.614578214086662	3.814006388942751	1.8090059101792493	0.22174327349472375	0.0
11	5.531198760058303	3.468540994863144	1.681552889505757	0.31907688714518645	0.0
12	4.474429591562206	4.385776145188144	1.167171510808913	0.45886136169574354	0.0
13	5.16418601056554	3.213097720128348	1.5829918117255075	0.2194322277951444	0.0
14	5.799516438812549	2.945501288911926	1.6789624439317583	0.16107604054753957	0.0
15	5.305931434740555	2.540162047327023	1.6340350498300111	0.3615732532270619	0.0
16	4.952697139960628	3.520651265497455	1.0384367642608052	0.2733990202576275	0.0
17	4.341698524086128	3.5797516765477533	1.4696819443131057	0.24483696224760002	0.0
18	5.754624996974172	3.0224537956224196	1.6047380735357129	0.4726362477628845	0.0
19	5.093394659684442	3.0191730565853843	1.3697003797882106	0.31511013012246547	0.0
20	5.136382959158366	4.382698627936327	1.525296583161004	0.4738892476296169	0.0
21	4.636499394931102	2.8730680186032327	1.255928394064216	0.2035905719742611	0.0
22	4.967329823698258	2.6469299716443673	1.5100568503127345	0.4691133797584729	0.0
23	5.1857520057023745	2.5305482165496973	1.4202923127467022	0.20183550902289218	0.0
24	4.64054746366169	2.922704082730816	1.4930804026289697	0.5114186447893809	0.0
25	5.555979120884521	3.2666535835539072	1.1722510531158354	0.2694154508548643	0.0
26	4.417672384545467	2.7198637900283753	1.146946834357822	0.20703060833320472	0.0
27	4.794261452753691	2.983320494999749	1.2482012069661694	0.5389593472177485	0.0
28	5.507886202001711	3.7917767525512813	1.8629181521522473	0.38202160592289136	0.0
29	5.420200282020932	2.7322175554171992	1.6979415095191115	0.2916465217867503	0.0
30	4.591104056111913	4.059249678302633	1.368150332458677	0.17877911013041867	0.0
31	4.919309611772587	3.5929923848835994	1.2814401400089515	0.5485808722636591	0.0
32	4.787960224505185	3.165494647141846	1.1528902809133257	0.13583887982562046	0.0
33	4.768136536366685	4.254920873088345	1.5282106125019312	0.48052092780314304	0.0
34	5.774183388371852	4.06199563032559	1.6120621394931165	0.5560360815688158	0.0
35	5.667269614002891	4.166531896696691	1.2962672614695645	0.1711192654197091	0.0
36	4.61955634388015	2.9549283397438444	1.665386655129099	0.1546070285137827	0.0
37	4.542488429614177	3.070490006880287	1.1521003527833562	0.4398540215764907	0.0
38	5.465872735281483	3.495158089346557	1.4343555376139223	0.5805100106145337	0.0
39	4.64186849900452	3.06768660801069	1.6315612456940074	0.5496662372253901	0.0
40	5.254044748519999	3.5083542124668594	1.2477329745590011	0.4838039114777556	0.0
41	5.277080980613505	4.108940601740418	1.0805787235596103	0.5059372716727129	0.0
42	5.699409369805199	4.0298758100360415	1.4317494410588942	0.3881992902107143	0.0
43	4.35284728837951	2.899095711063481	1.6551736606192748	0.5520734653019357	0.0
44	5.19922380499868	4.138623213840916	1.271617803136325	0.38154994728019964	0.0
45	5.262506740166476	2.589401800258636	1.0421401023231789	0.1941158115104553	0.0
46	4.885897439298193	3.529128587972802	1.7550842017250101	0.3404899824119988	0.0
47	5.705799913973074	3.8210183285674932	1.5450813868350644	0.10504743148514048	0.0
48	4.821744662547753	2.574091368851221	1.4885074245726262	0.3774045975159528	0.0
49	4.366144180450475	3.9673175175605477	1.2074302852381824	0.5750903988912203	0.0
50	5.147226968525564	3.460379089106403	1.6268115348799332	0.4433355153839341	0.0
51	5.006115970574774	4.029732153247025	1.0441148703676486	0.577007487949379	0.0
52	5.651271444715489	2.5728751132804724	1.6838303518690678	0.5759358117532472	0.0
53	5.393937482184665	3.6964084500473966	1.52544280391233	0.5561473449189027	0.0
54	4.842269135011564	2.866551827839053	1.0313235535171328	0.3975111625917138	0.0
55	4.523872735501924	2.3531869092650286	1.6550355607640879	0.44665439217196634	0.0
56	5.568809315858358	3.5892036194282952	1.2221708313229913	0.46142319104515817	0.0
57	4.596588785894726	3.276480292720244	1.8250611206837273	0.19781912712692293	0.0
58	4.6152283986331355	4.258969033595542	1.4984643855233115	0.5958921691663478	0.0
59	4.516115759398686	4.11608777617705	1.435822792668295	0.5703024307822593	0.0
60	5.230179738064503	3.640878306255562	1.7966275992939247	0.16267979295320575	0.0
61	5.397336669603943	3.6772238193832667	1.7875963331221731	0.5226226003718663	0.0
62	5.047637999804368	3.867101671315863	1.016141032462963	0.17729013312021905	0.0
63	4.697398855393922	4.262016634310363	1.2932281938597372	0.3447743805647129	0.0
64	4.700761277818864	2.9307926973507596	1.219189825227357	0.2787633013979377	0.0
65	5.444236215600425	4.298114087563193	1.4535981414935397	0.11563539633901918	0.0
66	4.348809254797567	3.1274817353359263	1.0947198870655876	0.2706865700051969	0.0
67	5.013857058280533	4.180551764636907	1.263060247746294	0.26115441388792426	0.0
68	4.327406528975695	3.9460516576455573	1.8864090044476838	0.5009361176424845	0.0
69	5.501367388850124	4.076032828647728	1.372107516342444	0.3424859994972238	0.0
70	5.1483424646903755	3.252605813029401	1.076273545334393	0.5726673812500599	0.0
71	4.731430246473611	4.055288183100093	1.102455770538573	0.27383388456514823	0.0
72	5.165903686321803	3.9376439424632124	1.591515115741287	0.3211979164324007	0.0
73	4.492597058006563	2.5733401700502974	1.125153134214523	0.3810715218882965	0.0
74	5.4223416221393475	3.5288442317117434	1.2501047850316447	0.5576560820139814	0.0
75	4.958235142218588	3.094386762389295	1.4947807677795395	0.33735561610841835	0.0
76	4.467860922110698	2.6710005337419127	1.7949441318611599	0.5649050804422049	0.0
77	5.223941099032037	3.1696357095596985	1.418800840222409	0.330008234659661	0.0
78	4.340442283105542	3.1368436873801153	1.6444943557452651	0.100065316509202	0.0
79	4.830669734119608	2.476781197552981	1.4575590838353472	0.13384572740875336	0.0
80	4.330844078418828	4.088726723555672	1.2467649760776993	0.5349504445928338	0.0
81	5.422692993590681	2.7966736748647096	1.4277447779081667	0.4389994021908552	0.0
82	4.3995605223662855	4.099709046270427	1.532147502607775	0.20927337625827538	0.0
83	5.71136064223141	4.336346875898288	1.0711692898837202	0.4189636073100297	0.0
84	4.62066935023688	2.8938264568996472	1.692687145707429	0.12908296568083164	0.0
85	4.471384123596513	2.475702592045192	1.687909360388805	0.592532202926652	0.0
86	4.62004639298644	4.089942603155788	1.337509530603287	0.34574468440950945	0.0
87	5.444931324378901	3.688081249279888	1.620961587389201	0.5683004679304517	0.0
88	4.695415773166818	3.905744527177703	1.497922538798805	0.34371584812021827	0.0
89	5.054479595762036	3.2625142012150876	1.5693476102757224	0.48500389535172383	0.0
90	4.493416008212001	3.541300057563454	1.1304149695891494	0.15421062013838807	0.0
91	5.053338550044038	4.0878081497898044	1.8208151047316683	0.11774857251537804	0.0
92	4.311526899074924	2.5926688878320014	1.4869082993973197	0.4011099191133234	0.0
